URL,ID,Date,Author,Comment
,482,"Mar 2, 2016",Independent2016Decision,@Elbowmacaroni Now that's the joke of the day.
,483,"Mar 2, 2016",Elbowmacaroni,"It will be the joke of the next 4 years.
Sad."
,484,"Mar 2, 2016",dogboythecat,"@Elbowmacaroni Assuming, of course, that Clinton remains both out of jail and breathing. Both are appearing less and less likely."
,485,"Mar 2, 2016",llbcolorado,@Elbowmacaroni Lets just see how this plays out.  TRUMP 2016
,486,"Mar 2, 2016",liberalsareracist,"we don't want to stop Trump, and shouldn't you be writing for MSNBC you share the same ideas"
,487,"Mar 2, 2016",pmoneyman,"If the Republican establishment believes that they subvert the will of the people who make up the party and then expect us to fall in lockstep behind the candidate of their choice and not ours they are sorely mistaken.

That will be the end of the Republican party.

Not only would I leave the party, I will vote for Hillary on way out!"
,488,"Mar 2, 2016",liberalsareracist,@pmoneyman  I agree with everything except for the voting for Hillary part
,489,"Mar 2, 2016",penny4865,@liberalsareracist @pmoneyman that would be the ultimate slap in the face to the establishment tho.
,490,"Mar 2, 2016",dogboythecat,@penny4865 @liberalsareracist @pmoneyman Yeah... that'll really show them. So would mass suicide.
,491,"Mar 2, 2016",ladyofthesky,@pmoneyman Please leave my party! And take all the Trumpers with you!
,492,"Mar 2, 2016",penny4865,@ladyofthesky @pmoneyman there seems to be  a lot of them.
,493,"Mar 2, 2016",searching4lifeforms,@ladyofthesky @pmoneyman
,494,"Mar 2, 2016",searching4lifeforms,"@ladyofthesky @pmoneyman your party??? really, so, we leave, and take the what 48% of the Republican party with us, what does that leave the Republicans? not enough to EVER win again. smart thinking lady. "
,495,"Mar 2, 2016",pittsvikki,Insurgent! HA!
,496,"Mar 2, 2016",bearinguy,"Typical. For whatever reasons, the people have spoken, and the media is trying to tell us how that choice can be subverted. Costa Rica, anyone?????"
,497,"Mar 2, 2016",LM1955,@bearinguy Been to Costa Rica wonderful vacation and retirement spot.
,498,"Mar 2, 2016",dogboythecat,@LM1955 @bearinguy But you can afford to return home to America. You don't have to live there.
,499,"Mar 2, 2016",pc12,"If the GOP screws over Trump in the convention, you can absolutely bet on Trump running as a 3rd party candidate and the GOP having utterly 0 chance at taking the White House."
,500,"Mar 2, 2016",DaBearAZ,@pc12  There is zero chance if he does win as well.
,501,"Mar 2, 2016",pc12,"@DaBearAZ  There's a chance, I'm not sure how good it is.  Clinton is very polarizing and if you get a combination of Democratic voters enthused about Sanders not voting in the generals plus a scandal that actually sticks, you may get a Trump victory in the lowest voter turnout election ever.  :)

Clinton's showing yesterday makes that scenario seem less likely to me, though.  All she has to do is win a majority of the delegates without having to rely on Super-delegates handing her the nomination and I think she'll have solid Democratic backing in the general."
,502,"Mar 2, 2016",pmoneyman,"@pc12 @DaBearAZ The only way Clinton wins, assuming she escapes indictment, is if the Odumbo can get his war machine to find enough illegals and dead to vote the hag."
,503,"Mar 2, 2016",pmoneyman,@DaBearAZ @pc12 Spoken like a low information democrat.
,504,"Mar 2, 2016",liberalsareracist,"@DaBearAZ @pc12  thank you Nostradamus, but I will put my luck on the remaining silent majority"
,505,"Mar 2, 2016",rrouchka,"I keep hearing a lot about what the candidates say they are going to do but what I am not seeing is exactly how they are going to do it.  I want quantitative details of how they are going to get more jobs in the US, lower taxes and still pay for the other things we need to pay for, provide better education to our kids without breaking the bank and without putting undue pressure on our kids.  Can any of them do this in detail in the debates or are we going to continue to spurt the icing without getting to the cake?"
,506,"Mar 2, 2016",pmoneyman,@rrouchka You misread the article.
,507,"Mar 2, 2016",rrouchka,@pmoneyman @rrouchka  No I did not. Just tired of talk with no substance.
,508,"Mar 2, 2016",pmoneyman,"@rrouchka @pmoneyman Then find a substance thread to comment on, this article is about intra-party politics."
,509,"Mar 2, 2016",DaBearAZ,@rrouchka @pmoneyman  yes this article is for the uneducated sheeple. move on to a more intelligent one.
,510,"Mar 2, 2016",oldbear,"What a stupid article.  The whole point of the entire election is to win the presidency.  If the GOP steals the nomination from a candidate who wins most of the states and has 40% of the delegates going into the convention it will surely lose as half of that 40% will stay home.  

The establishment needs to let this election play out and if Trump is the nominee back him.  If someone else beats him in getting elected delegates fine.  But playing games is silly.

The whole he cannot beat Hillary thing is silly.  In March 1980 Reagan was losing to Carter 58 to 33.  The GOP establishment hated Reagan and John Anderson a moderate Republican mounted a 3rd party.   He ended up taking more votes from Carter than Reagan.

Clinton is a lot like Carter.  She is damaged and over the rest of the year more bad stuff will emerge."
,511,"Mar 2, 2016",pc12,"@oldbear I agree that you can't play games.  If Trump gets screwed after winning more delegates and more states than any other Republican candidate, he goes 3rd party.  I don't think you're going to see a Trump 3rd party candidacy taking votes away from Clinton."
,512,"Mar 2, 2016",1776Defender,"Cruz always goes on about how Trump will just go to Washington and makes deals and how he (Cruz) stood up against Obama care is going to defund planned parenthood stopped the amnesty. Well guess what Cruz we still have Obama care. illegals are still coming across border and planned parenthood is still funded. So yeah I kinda want somebody who can make deals. Will all of them be in our favor, probably not. But it sure beats the heck out of the NOTHING were getting right now."
,513,"Mar 2, 2016",oldbear,@1776Defender How the heck is Cruz going to run the government if he refuses to deal with anyone?
,514,"Mar 2, 2016",maytag1,Fox News is now following all the other LIBERAL so-called news reporting stations.  So now ALL news is LIBERAL and not Conservative. 
,515,"Mar 2, 2016",PoliticalMoney,"@maytag1 Either that, or your views are so slanted that you can't relate to the majority of Americans, left or right."
,516,"Mar 2, 2016",MI250,@PoliticalMoney Nice try communist
,517,"Mar 2, 2016",jesusvegdotcom,If Trump wins he'll mobilize voters that dislike him. Someone like Rubio won't get the voters out. Trump is basically going to help Clinton win this election (not that I want her in the office)
,518,"Mar 2, 2016",greassy,@jesusvegdotcom  How is she gonna escape the gallows? Denial in full bloom here.
,519,"Mar 2, 2016",kikolee8,@greassy @jesusvegdotcom True...by you
,520,"Mar 2, 2016",greassy,@kikolee8 @greassy @jesusvegdotcom  I'm not and you?
,521,"Mar 2, 2016",KSK8,@jesusvegdotcom You people under estimate Trump.  
,522,"Mar 2, 2016",radioman777,@jesusvegdotcom That may have been his mission from the start.
,523,"Mar 2, 2016",angelosturino,"No one entity or life existence is unstoppable .  All the best............  A disaster waiting to happen............ Marco Rubio is a very polished , educated, and has the background to become the Republican President........ It is a shame that a good portion of the public does not see it............"
,524,"Mar 2, 2016",Sonsofliberty7676,@angelosturino  Rubio is an establishment/amnesty little puke!
,525,"Mar 2, 2016",DaBearAZ,@Sonsofliberty7676 @angelosturino  you have anything to back up your inaccurate slander?
,526,"Mar 2, 2016",pmoneyman,@DaBearAZ @Sonsofliberty7676 @angelosturino 3 Super Pacs and this article are a good start don't you think?
,527,"Mar 2, 2016",nosuchname86,Trump won five states on Super Tuesday! Two thumbs up for Donald Trump-the next President of the U.S.
,528,"Mar 2, 2016",want2believe,@nosuchname86 The one who is severely losing in polls to the likely dem candidate? 
,529,"Mar 2, 2016",greassy,@want2believe @nosuchname86  What dark horse would that be from the progressive mob?
,530,"Mar 2, 2016",want2believe,@greassy @want2believe @nosuchname86 Clinton and Sanders are both beating him...
,531,"Mar 2, 2016",pmoneyman,@want2believe @greassy @nosuchname86 In imaginary Democrat only polls!
,532,"Mar 2, 2016",nosuchname86,@want2believe The Democrats are pushing the socialist Bernie Sanders and the lying criminal Hillary Clinton who is under FBI investigation. The Democrats have absolutely nothing in the way of a viable candidate! 
,533,"Mar 2, 2016",RogueScholarr,@want2believe @nosuchname86 If Dems really believed their own polls they would not be trying so hard to malign and take down Trump. They should have made sure he gets the nomination so Hillary could beat him.
,534,"Mar 2, 2016",DaBearAZ,@nosuchname86  People like you is why we lose to Hilary Clinton and a generation lost because of a liberal supreme court judge. thanks libby
,535,"Mar 2, 2016",nosuchname86,@DaBearAZ You need to quit babbling and get a life! There is no way Hillary will be elected in the general election. The FBI investigation into her illegal activities is ongoing with over 100 agents assigned to the investigation. The only thing Hillary is qualified for is wearing an orange jumpsuit in the cross bar hotel. 
,536,"Mar 2, 2016",DaBearAZ,@nosuchname86 @DaBearAZ  Ignorance is bliss I suppose...
,537,"Mar 2, 2016",GiorgioMB,You may be a Trump supporter if your richest relative bought a new house and he needs help taking the wheels off.
,538,"Mar 2, 2016",greassy,@GiorgioMB  You may be an Iranian.
,539,"Mar 2, 2016",greassy,"Clibtin SOP, ""Barry, you look the other way on my uranium deal and we'll make the Joan Rivers problem go away. We have contacts in the medical profession!"""
,540,"Mar 2, 2016",GiorgioMB,The only that I can think of being more Canadian than Ted Cruz is Trump's Healthcare Plan.
,541,"Mar 2, 2016",GiorgioMB,Breaking News: Trump to name David Duke for the Supreme Court
,542,"Mar 2, 2016",rdixonshell,Cruz is not electable. He is simply too reptilian....
,543,"Mar 2, 2016",GiorgioMB,@rdixonshell  Are you a Common Core Biology Teacher?
,544,"Mar 2, 2016",Monahan51,@rdixonshell   That's the GOP establishments problem. They don't like the one ahead but they like the second place candidate even less.
,545,"Mar 2, 2016",ladyofthesky,"Can someone start a new party for me to join? I want conservatism. Thanks.

P.S. What 3rd party candidates have thrown their hats into the ring? Anyone?"
,546,"Mar 2, 2016",GiorgioMB,"@ladyofthesky  We already learned about 2 Corinthians, it wouldn't be bad a 3rd Party."
,547,"Mar 2, 2016",Monahan51,Maybe if the GOP establishment can't follow the wishes of the GOP voters they need to be replaced.
,548,"Mar 2, 2016",want2believe,@Monahan51 What wishes are you referring to?  I've been asking for answers to this all morning.
,549,"Mar 2, 2016",ladyofthesky,@want2believe @Monahan51 Their wish to nominate a liberal to sacrifice to Hildabeast?
,550,"Mar 2, 2016",Monahan51,@want2believe @Monahan51   If 40-50% of the voters in a primary continue to pick one candidate then that candidate is the clear choice. If that is the wish of the voters then don't dismiss them. If Cruz and Rubio can't get their mind set straight and one beat Trump then Trump becomes the favorite. What's happening will just benefit Clinton and if she wins it won't be Trumps fault but rather the GOP establishment for fracturing the base.
,551,"Mar 2, 2016",want2believe,@Monahan51 @want2believe That in no way answers my question.
,552,"Mar 2, 2016",sfst,"@want2believe @Monahan51 I think you know the answer, but don't want to admit it. Many GOP voters would like a Klansman in power. Preferably acting as a strongman."
,553,"Mar 2, 2016",sfst,@want2believe @Monahan51
,554,"Mar 2, 2016",GiorgioMB,@Monahan51  Replaced with a New York Liberal?
,555,"Mar 2, 2016",PlanetJuggler,"Here's what has to happen:

Pres: Ted Cruz
VP: Marco Rubio
Secy of Treasury: Rand Paul
Secy of Commerce: Carly Fiorina
Secy of State: Jeb Bush
Nominee to the Supreme Court: Mike Lee
Dept of Education: GONE
Dept of Energy: GONE

and get Ben Carson to take over Rubio's Senate seat in Florida.

Does this sound like a winning ticket?"
,556,"Mar 2, 2016",goboss,"@PlanetJuggler  Nope.  There is no ""mixing"" of races in this election.  It is anti-establishment with 75% of the vote and pro establishment with 25%.  No mixing allowed."
,557,"Mar 2, 2016",knucklecheese,Might as well put Carson in the Surgeon General's office.
,558,"Mar 2, 2016",PlanetJuggler,@knucklecheese Carson already said he doesn't want that job... but getting him in the Senate gives him the political experience he lacks so he can run a much better campaign in 2024.
,559,"Mar 2, 2016",want2believe,@PlanetJuggler Looks like as good of a winning ticket as your chances of winning the powerball.
,560,"Mar 2, 2016",RogueScholarr,"Trump for President, Cruise for VP, Carson for Surgeon General, Christie - chief of White House Staff.
Rubio - out!!!"
,561,"Mar 2, 2016",Eve76,@RogueScholarr Tom Cruise? ;)
,562,"Mar 2, 2016",DaBearAZ,@RogueScholarr  Delirious
,563,"Mar 2, 2016",nottaliberal,""" It will be so great you will not believe it which is why I cannot tell you now as you will not believe how great it will be"" . Trump's version of a substantive position."
,564,"Mar 2, 2016",PlanetJuggler,"@nottaliberal For his ideas of who would be in his cabinet: ""I know people... good, amazing people.  People you've never even heard of which is why I'm not going to tell you about them now. But don't you worry about it!""

Amazing how people just applaud his non-answers like they are the words of genius!"
,565,"Mar 2, 2016",swchief,@PlanetJuggler @nottaliberal You don't announce specific people for your cabinet unless you will be president.
,566,"Mar 2, 2016",Eve76,"@PlanetJuggler @nottaliberal These are people who want outsiders, not the same 'ole same A-'oles. What is amazing is that pundits, the establishment and many anti-Trumpers refuse to recognize what people are obviously asking for! I agree, it certainly takes a leap of faith to trust that Trump will do what he says and has the specific plans to accomplish same, but the Republicans in office have no one to blame but themselves! That people are willing to overlook Trump's non-specificity, coarseness (and yes, even his hair) is proof positive. People are so fed up they don't care about those things right now. And it is NOT just the low information, ""poorly educated,"" who feel this way. To believe that is folly, and a big mistake by pundits and the establishment GOP. Just another way they show disrespect to the people they are supposed to represent and honor. Dismissing this phenomenon by attributing it merely to voter stupidity is stupidity itself. Broken promises and backroom deals that have hurt all of us are not going to be given a pass any longer. That is becoming clear. If the Republicans don't respect the majority of their own voters, they will implode. I say this as a voter who is on the fence right now. I WILL vote for whoever is the nominee, however. This fracturing within our party will just usher in Madam Clinton. Make no mistake. Don't cut off your noses to spite our party's face! If it's Trump, get behind it! Otherwise we will lose to the hypocritical criminal."
,567,"Mar 2, 2016",DaBearAZ,@Eve76 @PlanetJuggler @nottaliberal  Read Mein Kampf. Then wake up.
,568,"Mar 2, 2016",GiorgioMB,"Trump's options this week:
1) He will not show at the Debate and instead hold a simultaneous rally somewhere.
2) Shows at the debate and if he gets spanked (most likely) will come back to FL on Friday to present Rick Scott as his new endorsement. "
,569,"Mar 2, 2016",LawrenceVaccarelli,@GiorgioMB  well if he loses the debate it would be the FIRST TIME.....keep believing in fairy tales
,570,"Mar 2, 2016",Darkcide666,Keep strategizing and plotting...It won't happen.
,571,"Mar 2, 2016",goboss,"In spiritual terms, the Political Holy Trinity can be explained as follows:
The Father:  Trump
The Son:  Cruz
Holy Ghost:  Carson.
The three are one."
,572,"Mar 2, 2016",nottaliberal,@goboss Blasphemy
,573,"Mar 2, 2016",goboss,@nottaliberal @goboss  Not in the political realm.
,574,"Mar 2, 2016",nottaliberal,@goboss @nottaliberal Yes anywhere . What you typed was blasphemy and disrespectful .
,575,"Mar 2, 2016",STLBroker,@nottaliberal @goboss I bet the Holy Trinity has a better sense of humor than you. :)
,576,"Mar 2, 2016",nottaliberal,@STLBroker @nottaliberal @goboss I do not find mocking my Religion or any religion funny .
,577,"Mar 2, 2016",goboss,"@nottaliberal @STLBroker @goboss  Whose speaking of ""religion""  I'm speaking of spirituality or don't yo know the difference oh white washed tomb?"
,578,"Mar 2, 2016",beast1985,@nottaliberal your religion mocks itself lol
,579,"Mar 2, 2016",goboss,@STLBroker @nottaliberal @goboss  Where do you fin the term Holy Trinity in the bible?  I'm waiting!
,580,"Mar 2, 2016",goboss,@nottaliberal @goboss  to whom?  The self righteous?
,581,"Mar 2, 2016",nottaliberal,@goboss @nottaliberal Look up the word blasphemy .
,582,"Mar 2, 2016",goboss,"@nottaliberal @goboss  Look up the word ""Father"" ""Son"" and ""Ghost"" and point out the blasphemy."
,583,"Mar 2, 2016",sfst,@nottaliberal Your 'God' is a sad fairy tale that less and less people take seriously. Making fun of him (her? it?) just adds some levity to the debate.
,584,"Mar 2, 2016",LawrenceVaccarelli,@nottaliberal @goboss  so is gay marriage ...so is infanticide
,585,"Mar 2, 2016",GiorgioMB,@goboss  What about the 2 Corinthians?
,586,"Mar 2, 2016",goboss,@GiorgioMB @goboss  They went into a bar...
,587,"Mar 2, 2016",greassy,The Clibtin LUBBERS pretend they are disaffected conservatives. It's an old trick.
,588,"Mar 2, 2016",WaltC3,"Go Trump, 2016!  Make America Great Again..."
,589,"Mar 2, 2016",clwyd,@WaltC3 R. I. P. Donald in 2016 or sooner if only someone will act!
,590,"Mar 2, 2016",nottaliberal,@clwyd @WaltC3 joseywhales went to jail for those kind of comments on these boards . Just saying . The FBI AND ATF showed up .
,591,"Mar 2, 2016",clwyd,"@nottaliberal @clwyd @WaltC3 I didn't say I would, but! since I'm anti- gun and anti-2nd amendment he has nothing to worry from me, except the truth!"
,592,"Mar 2, 2016",nottaliberal,"@clwyd @nottaliberal @WaltC3 I am just telling you what happened to joseywhales for the same sort of comments.
ps anti-gun and anti 2nd amendment means you have no truth in you."
,593,"Mar 2, 2016",clwyd,@nottaliberal @clwyd @WaltC3 She made direct threats and I'm not!  that is a big difference!  If your step-sister had been gunned down in her wheelchair by a drunken conceal and carry neighbor who came home to the wrong house and put 5 bullet in her you would be against the 2nd amendment too!  That is why I am!  All truth!  at least he got 34 years to think about drinking and concealing !
,594,"Mar 2, 2016",LawrenceVaccarelli,@clwyd @nottaliberal @WaltC3  the needs of the many out weigh the needs of the few
,595,"Mar 2, 2016",lls2011cgs,"@clwyd @nottaliberal @WaltC3 
just say I'm an anti-american spineless coward, it's quicker"
,596,"Mar 2, 2016",clwyd,"@lls2011cgs @clwyd @nottaliberal @WaltC3 No, a Nam Vet from '69 who fought in Nam so you could make up lies!"
,597,"Mar 2, 2016",LawrenceVaccarelli,@clwyd @lls2011cgs @nottaliberal @WaltC3  how come I don't believe you ?
,598,"Mar 2, 2016",fatdogtavern1,@clwyd @nottaliberal @WaltC3 So you're saying that if you killed Trump you would use a knife?
,599,"Mar 2, 2016",clwyd,"@fatdogtavern1 @clwyd @nottaliberal @WaltC3 I'm not saying I would do anything to Donald!  Except, I'd like to throw up on him!"
,600,"Mar 2, 2016",kikolee8,@WaltC3 HOW
,601,"Mar 2, 2016",tahoeruth,@WaltC3 The world sees him as a joke.  Can't see how that is going to make AMerica great.
,602,"Mar 2, 2016",kikolee8,@tahoeruth @WaltC3 3/4ths of Americans see him as both a joke and a major embarrassment....
,603,"Mar 2, 2016",mytraintrax,"Its a very simple choice, the deeply corrupt and very black hole of the Clinton family or anything else, only a malignant fool would chose the Clinton family. "
,604,"Mar 2, 2016",liberalsaresickness,"@mytraintrax  Amen, unfortunately we have herds of Grubbers who are just that in this country"
,605,"Mar 2, 2016",pranktheroyal,"@mytraintrax They attract a lot of dissolute characters, don't they?"
,606,"Mar 2, 2016",goboss,"The ""Math"":
Trump, Cruz, Carson = 75% of the vote.
Rubio and Kasich = 25%
The Establishment needs to wake up to this fact.
T-C-C voters will NEVER support Rubio to the extent necessary to beat the Dem's."
,607,"Mar 2, 2016",nottaliberal,@goboss The math Trump 1 of 3 republican voters want him.
,608,"Mar 2, 2016",goboss,@nottaliberal @goboss  But it is a voter triumvirate.  Don't you understand that?
,609,"Mar 2, 2016",nottaliberal,@goboss @nottaliberal I understand you want it to be that . It is easy . Trump is not qualified and 3 need to go.
,610,"Mar 2, 2016",whawell,"@nottaliberal @goboss  If three remain, except of course Trump himself, most anti-Trump voters may decide to cast their vote for the runner-up, which at this point appears to be Cruz."
,611,"Mar 2, 2016",clancy02,@goboss @nottaliberal  MUST HAVE A BRAIN TO UNDERSTAND
,612,"Mar 2, 2016",nottaliberal,@clancy02 @goboss @nottaliberal That leaves you out . Although your use of caps lock certainly makes you look unintelligent.
,613,"Mar 2, 2016",clancy02,@nottaliberal @clancy02 @goboss  WOW  YOU SO SMART YOU SOUND JUST LIKE RYAN
,614,"Mar 2, 2016",nottaliberal,@clancy02 @nottaliberal @goboss You sound like my neighbors special needs child .
,615,"Mar 2, 2016",clancy02,@nottaliberal @clancy02 @goboss  WOW YOU HAVE NEIGHBORS MR RYAN??? HEHEHE
,616,"Mar 2, 2016",LawrenceVaccarelli,@nottaliberal @clancy02 @goboss  great now you insult them slime ball
,617,"Mar 2, 2016",clancy02,@nottaliberal @clancy02 @goboss  THANKS MR. RYAN
,618,"Mar 2, 2016",nottaliberal,@clancy02 @nottaliberal @goboss If you decide to pull your headfromyourass first check for polyps and then be careful not to get your earrings caught on your hemorrhoids.
,619,"Mar 2, 2016",GiorgioMB,"@goboss  The Math is simple: Trump: 3 wives, 5 Bankruptcies, 1,000 Illegal Polish Workers and 2 Corinthians"
,620,"Mar 2, 2016",boydda,"The fact that New Corp is still shilling for Rubio after his debacle last night is nothing short of spectacular. After briefly giving Trump his obligatory chops up front, Fox News quickly transitioned into their de rigueur, fantastical ""analysis"" of Rubio's pathway to the nomination.  The postponed but inevitable come-to-Jesus moment keeps me watching though. Schadenfreude I tell you."
,621,"Mar 2, 2016",nottaliberal,@boydda Whine louder.
,622,"Mar 2, 2016",boydda,@nottaliberal @boydda  RUBIO IS TOAST!!!!!!!!  Loud enough?
,623,"Mar 2, 2016",nottaliberal,@boydda @nottaliberal So you say .
,624,"Mar 2, 2016",PlanetJuggler,"@boydda They are neglecting to mention that, in order to be a viable candidate at the convention, you must win 8 states.

Rubio has 1.  Does he really think he can *WIN* (not just come in 2nd to Trump) in 7 more states?

Ted Cruz stands the best chance, since he already has 4 states."
,625,"Mar 2, 2016",PlanetJuggler,"@boydda FYI, the 4 states are: Iowa, Texas, Oklahoma, and Alaska. (In case some people didn't stay up long enough to see Alaska go for Cruz.  So much for the Palin endorsement!)"
,626,"Mar 2, 2016",nottaliberal,If you do not vote the GOP nominee no matter who it is you are helping the left destroy America .
,627,"Mar 2, 2016",kikolee8,"@nottaliberal Really, the America I live in is alive well and becoming more free for the majority....."
,628,"Mar 2, 2016",docairborne,"@kikolee8 @nottaliberal  I want to move to where you are. The federal government has pushed more policies that hurt the citizens of this country. ""We need to disconnect his phone and remove the ink from his pen."""
,629,"Mar 2, 2016",clwyd,"Did you see Christie the zombie standing there looking like a robot and an expression like, ""Boy did I make a mistake!""?"
,630,"Mar 2, 2016",greassy,"@clwyd  What are the Clibtin psychopaths thinking, O great mind reader?"
,631,"Mar 2, 2016",clwyd,@greassy @clwyd The last of Hillary's e-mails released yesterday and again nothing!
,632,"Mar 2, 2016",goboss,@clwyd  Not when he's VP!
,633,"Mar 2, 2016",clwyd,"@goboss @clwyd God help us if he is!  More ""Bridgegates"" and threats from both Trump and Christie!"
,634,"Mar 2, 2016",PlanetJuggler,"@goboss @clwyd It's the only reason I can think of for him being there.  Trump/Christie is the planned ticket, but the rest of the country will not elect a NY/NJ ticket."
,635,"Mar 2, 2016",LawrenceVaccarelli,@PlanetJuggler @goboss @clwyd says you ?
,636,"Mar 2, 2016",PlanetJuggler,"@clwyd It was weird seeing Chris Christie standing behind Trump.  More importantly, it was weird seeing Christie not mouthing off about something.

What does Trump have on Christie, Palin, and these other people endorsing him?!? They can't possibly think he's actually the best thing for the country, can they?"
,637,"Mar 2, 2016",Robert8186,The U.S. government paid 3M To develope a way to temporarily secure items in the Apollo capsule.  3M made velcro.  Just imagine the royalty return that the government should have had from velcro over the years.  And think of how many other items the government paid to have developed for other uses.
,638,"Mar 2, 2016",swchief,@Robert8186 That makes me want to vote for...uh...wait...which candidate are you talking about?
,639,"Mar 2, 2016",clwyd,His campaign is based on lies ( 80% according to Political-facts). filth and hate!
,640,"Mar 2, 2016",Robert8186,@clwyd and that is different from other candidates how
,641,"Mar 2, 2016",clwyd,"@Robert8186 @clwyd None come close to the attacks that spews forth from Donald's mouth. along with his 80% lies, hate and filth!  Of course his wife baring all on the front of  magazine is n't First Lady like either!  God Help us!"
,642,"Mar 2, 2016",Dan082802,The media is the wind under his wings. There's no such thing as bad advertising. Trump knows how to get in front of people but that doesn't mean he knows how to run our country. The lefty media knows Trump is their best chance of getting their candidate back in the White House again. True Conservatives know that he's not one of us and he'll be the reason we lose when things take a more sober tone in the general election.
,643,"Mar 2, 2016",greassy,"@Dan082802  Hilly's toast, their last great white hope."
,644,"Mar 2, 2016",clwyd,Never Trump!
,645,"Mar 2, 2016",greassy,@clwyd  What suit are you playing?
,646,"Mar 2, 2016",clwyd,@greassy @clwyd ?  No suit!  Just facts which Donald doesn't!
,647,"Mar 2, 2016",pranktheroyal,"@greassy @clwyd Maybe that's what happened to Christie:  He was ""playing bridge"" and got Trumped."
,648,"Mar 2, 2016",PlanetJuggler,"@clwyd you forgot the hashtag
#NeverTrump"
,649,"Mar 2, 2016",goboss,"The ""Key"" to this whole election cycle was the passage of Gay Marriage without a peep from the GOP.  That was the straw that broke the camels back and set in motion a movement to wipe out the GOP now in power. 
So Evangelicals still remain the closet relative to their biblical principles, but they have become caged lions on the political front."
,650,"Mar 2, 2016",greassy,@goboss  Vegas prosperity. Trump tried to take em on.
,651,"Mar 2, 2016",goboss,"@greassy @goboss  Trump simply walked into this ""movement"" without realizing it.  he has said so on many occasions.  Trump was certainly in support of Gay Marriage."
,652,"Mar 2, 2016",LawrenceVaccarelli,@goboss  you get it ............: )
,653,"Mar 2, 2016",DrWDS,Or we could allow the will of the voters. Just saying.
,654,"Mar 2, 2016",clwyd,@DrWDS the will of 33% to 40%!  How about the other 67% and 60% who didn't vote for Terrible Trump?  Never Trump!
,655,"Mar 2, 2016",Specialistguy,@clwyd @DrWDS So you are wanting us to believe the others are winning? What a spin!
,656,"Mar 2, 2016",clwyd,"@Specialistguy @clwyd @DrWDS No, but Donald fall far short of a majority of all republicans and they are calling him what he is, ""Toxic!""  "
,657,"Mar 2, 2016",LawrenceVaccarelli,@clwyd @Specialistguy @DrWDS  you flunked math in school huh ?
,658,"Mar 2, 2016",clwyd,"God I pray you are right and that the republicans follow your lead!  &5 % of exit polls in Texas say that they are not satisfied with Donald!  Interesting that the Canadian website,"" How to move to Canada"" crashed when there was a 1000% increase in viewers when Donald was giving his sick speech last night after winning!  Most % were 40% -33% for him which is far less than a majority of republicans and some saying he is""Toxic!"""
,659,"Mar 2, 2016",terrymcmillin,@clwyd I hope those threatening to move there follow through. Would get rid of a lot of the chaff in this country.
,660,"Mar 2, 2016",LawrenceVaccarelli,@terrymcmillin @clwyd  there all talk and no action like TRUMP says about the pols
,661,"Mar 2, 2016",greassy,"The establishment old money Irish, Italian, and so-called-jew mobs can't win EVERY time."
,662,"Mar 2, 2016",clwyd,"@greassy Trump- the new billionaire establishment= filth, lies and hate!"
,663,"Mar 2, 2016",pranktheroyal,"@clwyd @greassy By that criterion, Hillary is entrenched."
,664,"Mar 2, 2016",clancy02,"PAUL RYAN AND SENTOR SASSE FROM NEBRASKA ARE  'pundits' who have senile dementia...their time has come and gone.  RYAN AND SASSE is in way over THEIR HEAD, they both have no clue  about the average working family, as both sits in an Ivory Tower....looking DOWN on the Common Man.
SASSE from Nebraska, is ROMNEYS POTTY MOUTH!!!!!!!
WE VOTED THEM IN AND WILL VOTE THEM OUT!!!!!!!!!!!! "
,665,"Mar 2, 2016",subjectofgov,"A vote for Hillary or Bernie would be like ushering in ""Atlas Shrugged  The Non Fiction Version"". Globalism would be very near. "
,666,"Mar 2, 2016",greassy,Hilly sprinkled uranium dust on the Obama fairies. The Clibtins are a portable toxic waste dump.
,667,"Mar 2, 2016",Robert8186,Over 1 trillion dollars was spent by the federal government last year on research grants.  What did the government get from this. Nothing.  Here is a way to change it.  With the grant issued comes a stippulation.  The U.S. government get the patent right and trade marks from the research until all money is paid back
,668,"Mar 2, 2016",PeskyFacts,"@Robert8186 
You mean ... no more origami condoms?  Or tests to determine if  cocaine makes Japanese quail engage in sexually-risky-behavior?"
,669,"Mar 2, 2016",Robert8186,@PeskyFacts @Robert8186 or shrimp on a treadmill 
,670,"Mar 2, 2016",deegeebee,"@Robert8186 Should have done that with the space program back in the 60's.  Better yet, maybe pay the government a royalty as long as the trademark/patent is in force."
,671,"Mar 2, 2016",Robert8186,@deegeebee @Robert8186 correct  we should get something for paying for the research  just think of the return alone on velcro  
,672,"Mar 2, 2016",mytraintrax,"@Robert8186  - How about since it is the nations money and not the government, there should be no patent protection and all of us should have access to what our tax $$$ paid for, that would be fair and the death of vile political crony capitalism, Let those who paid for it own it."
,673,"Mar 2, 2016",kikolee8,"@Robert8186 The government funds research for the benfit of the American people....one of the reasosns we pay taxes..to fund infra-structure, research, innovation, better tech. NASA is a great example the multitude of benefits that improved the quaility of life for Americans."
,674,"Mar 2, 2016",Robert8186,@kikolee8 @Robert8186 correct.  But nothing states that a percentage of the PROFFIT from what is developed could not be returned to the goverment
