URL,ID,Date,Author,Comment
,177,"Mar 2, 2016",FoxyDemocraticSocialist,"@mrbigstuff
Why would you describe handing the keys to the White House to Bernie Sanders as the picture looking good?  He polls to defeat Trump by 13% at last count.  I call that a good looking picture!"
,178,"Mar 2, 2016",mrbigstuff,"@FoxyDemocraticSocialist @mrbigstuff
As far as Sanders having the keys to the white house, I think he would croke before he made it up the stairs.  So who does he have in mind for vice?"
,179,"Mar 2, 2016",RangerB,@mrbigstuff @FoxyDemocraticSocialist The Queen of Vice!
,180,"Mar 2, 2016",mrbigstuff,"@RangerB @mrbigstuff @FoxyDemocraticSocialist
I sure hope not."
,181,"Mar 2, 2016",gary johnson,"Senator Hillary Clinton in 2003:
""I am adamantly against illegal immigrants.""
""People have to stop employing illegal immigrants.""

Hillary Clinton in 2016:
""I have illegal immigrants on my staff"""
,182,"Mar 2, 2016",mrbigstuff,"@gary johnson
Did she really say that in 2003?  I don't recall hearing the illegals on her staff either. On another note  Trump 2016"
,183,"Mar 2, 2016",Nevergiveitup,"It's rigged. The whole thing is rigged. Sanders hasn't a chance, was done before it started."
,184,"Mar 2, 2016",LetsAdmitFoxIsBiased,"@Nevergiveitup

Stop whining.  It is NOT rigged.

In 2008, Superdelegates switched from Clinton to Obama.

The process works just like it always has."
,185,"Mar 2, 2016",RangerB,@Nevergiveitup Straw dog while the masses poison the wrong rat.
,186,"Mar 2, 2016",ainbinder,One of the architects of the Iran deal (which funds Islamic terrorism) + One Jewish senator who voted for the Iran deal (which funds Islamic terrorism) = well-funded Islamic terrorism via Iran.
,187,"Mar 2, 2016",Procouncil,"""I didn't like Blacks before, but now I do"" -Hillary"
,188,"Mar 2, 2016",Str8Shot,I'd be ashamed to admit being one of those fooled by Hillary. 
,189,"Mar 2, 2016",WhatCostLiberty,"I can't wait to see all the egg on liberals faces when Hillary gets indicted and prosecuted and disqualified from holding public office of any kind in the US.
She won't even be able to get elected dog-catcher when the dust settles."
,190,"Mar 2, 2016",FoxyDemocraticSocialist,"@WhatCostLiberty
I'm not a Hillary fan or supporter but in case you don't know; white collar criminals of her stature simply get a slap on the wrist.  She'll be just fine."
,191,"Mar 2, 2016",Str8Shot,"@FoxyDemocraticSocialist @WhatCostLiberty Wrong.  Never worked with classified, have you?  Never been a cabinet member who sold influence, have you?  Just wait.  It is coming, and it will be too big for Obama to shield her."
,192,"Mar 2, 2016",WhatCostLiberty,"@FoxyDemocraticSocialist @WhatCostLiberty 
Tell that to Bernie Madoff, and half of Hillary's close friends and business associates. 
In her own words, ""NO ONE IS TOO BIG TO NOT GO TO JAIL"""
,193,"Mar 2, 2016",mrbigstuff,"@WhatCostLiberty @FoxyDemocraticSocialist
I want to see her eat her words."
,194,"Mar 2, 2016",DrSaraM,@WhatCostLiberty Did Nixon go to jail? 
,195,"Mar 2, 2016",LetsAdmitFoxIsBiased,"@WhatCostLiberty

Hillary will NEVER get indicted."
,196,"Mar 2, 2016",Str8Shot,"Does that ""mathematical advantage"" include the odds of her watching from Prison in November as she stands accountable for her two (or more) felonies - Failure to safeguard TS/SCI and selling influence as SecState?  People see though a snake.  If not for the manipulated low-info lockstep partisan Black women's vote, she'd be behind the geriatric Socialist.  "
,197,"Mar 2, 2016",LetsAdmitFoxIsBiased,"@Str8Shot

Hillary will NEVER get indicted.  Her actions do not rise to the level required for indictment.

Will your head explode?"
,198,"Mar 2, 2016",Theballs,you obviously are not in the legal field.
,199,"Mar 2, 2016",Friendlydoug,Sanders is the only candidate in either party who can do what America needs to do.
,200,"Mar 2, 2016",WhatCostLiberty,"@Friendlydoug 
No.
Sorry.
America will never elect a Socialist.
Democratic Socialism is on the way out.
It will never be a dominant force in America and his losses are proof of that. 
Democratic Socialism is just Communism with a new name.
Everyone knows that, except you, apparently."
,201,"Mar 2, 2016",Procouncil,@Friendlydoug Can do what America needs to do? Take everything I've earned in the last 50 years and give it to people that don't want to work?
,202,"Mar 2, 2016",FoxyDemocraticSocialist,"@Procouncil @Friendlydoug
The truth is that is not the way it works.  You just listen to the Capitalists that keep you in the dark as to a much better system of government.  If Democratic Socialism is so bad then why does your beloved #1 Capitalist big business magazine Forbes list DENMARK as the #1 country in the world in which to do business?  See?  DS has a very nice market economy running with it.  Guess you didn't know that did  you."
,203,"Mar 2, 2016",mrbigstuff,"@FoxyDemocraticSocialist @Procouncil @Friendlydoug
I guess a lot of us didn't know that.  You know we have jobs and places to put our time to, we are not politicians, we are the working people that support politicians and the people that won't work and the illegal aliens.  Without us, What do you have?  I'll tell you, A third world country!"
,204,"Mar 2, 2016",EndPoliticalFactions,"Hillary's firewall:
Descendants of Democrat Slaves
Descendants of intoxicated government feed trough dependents."
,205,"Mar 2, 2016",HadEnoughAlready,"I tell you what is going to happen, after the GREAT RECESSION which was almost as horrific as the Depression.  I tell you this.  If the elitist Washington, D. C. establishment prevails, then the people will refuse to comply with the establishment ""laws"" and there will be anarchy.  "
,206,"Mar 2, 2016",WhatCostLiberty,"@HadEnoughAlready 
Put down the crack pipe.
America will do nothing.
If they will tolerate Obama and his illegal presidency, they will continue to tolerate the establishment."
,207,"Mar 2, 2016",afghanmountaingoat,@WhatCostLiberty @HadEnoughAlready  What is illegal about his presidency? Are you still stuck on that birther thing. Even Trump has given that up as a lost cause.
,208,"Mar 2, 2016",mrbigstuff,"@afghanmountaingoat @WhatCostLiberty @HadEnoughAlready
Hello, it's the U.S. anyone can get a copy of their birth certificate in a matter of two weeks.  With the Vital statistics department of the state in which you seek.
It takes no one over a year to obtain this information, except obie."
,209,"Mar 2, 2016",afghanmountaingoat,"@mrbigstuff @afghanmountaingoat @WhatCostLiberty @HadEnoughAlready  So? He showed it eventually. It's not a requirement that a US president has to show his or her birth certificate anyway.
Still no one saying what's been illegal about his presidency yet either."
,210,"Mar 2, 2016",HadEnoughAlready,"What can be said?  Hillary states it is all fine and we should continue the Obama policies....which BETRAYED American voters at every step of the way!  What can be said?   Read the Gospels.  Read and listen if you have ears.  Americans want to work.  They want to support their families.  They want to pay for their medical bills if catastrophic illness strikes.  They want to stand tall.  Bernie Sanders supports all of these ideas, FAITH first, hard work, FAMILY, FAIRNESS....WHY?  WHY?  WHY?   The Lord allowed us to vote.  The Lord allowed us to vote for HIS WILL.  Consider this in your vote."
,211,"Mar 2, 2016",WhatCostLiberty,"@HadEnoughAlready 
Bernbie Sanders is a Communist disguised as a Democratic Socialist.
Everyone knows it except people like you.
Democratic Socialism will never be popular enough to put anyone in the White House.
And you can bank on that."
,212,"Mar 2, 2016",LetsAdmitFoxIsBiased,@HadEnoughAlready stop lying.
,213,"Mar 2, 2016",mrbigstuff,"@HadEnoughAlready
The lord didn't allow us to vote, man made that happen.
Consider that!"
,214,"Mar 3, 2016",GuestOoo,"@HadEnoughAlready Clinton will win and she is the best for the USA.
Research the following accomplishments of Hillary Clinton:
1. Hillary Clinton-led NATO bombing of Libya
2. Hillary Clinton's email
3. Bill Clinton's presence inside a polling location in Boston on Super Tuesday
4. Paid speeches Hillary Clinton gave to Goldman Sachs and other financial institutions
5. From Whitewater to Benghazi
6. Dodging enemy fire in Bosnia.
7. Super Predators - Bring them to heel.
8. Bankers donating money to the Clinton Foundation.
9. Anti-gun Hillary Clinton To Raise Money From Ex-NRA Lobbyist
10. Hillary Clinton's 2012 War Against Syria
11. Hillary Clinton Oversaw US Arms Deals to Clinton Foundation Donors
12. Hillary Clinton Vince Foster Affair
13. Clinton Foundation accepting money from foreign governments"
