URL,ID,Date,Author,Comment
,140,"Mar 3, 2016",Neoigo,"What a load of nonsense.

Ah! it's Goodwin at the post!  That explains it. Gets his news from Buzzfeed."
,141,"Mar 3, 2016",Andynonomous,"@Neoigo

Trump has already acknowledged that the audio exists. He also suggests that ""negotiable"" was used."
,142,"Mar 3, 2016",Neoigo,"@Andynonomous @Neoigo I was referring to the nonsense assertion that the NYT is a propaganda wing of the Democratic Party.  Although, I can see how it may appear like tha,t considering the vast superiority when compared to the Post."
,143,"Mar 3, 2016",Imrightyouknowit,Ha ha/! They be scared!
,144,"Mar 3, 2016",Tejas Tom,"No one will believe this communist tabloid, they lost credibility years ago. I would not put this paper in the bottom of my bird cage."
,145,"Mar 3, 2016",Andynonomous,"@Tejas Tom

Then demand the release of the audio to ""prove"" Trump didn't say what the leaks say he said."
,146,"Mar 3, 2016",mommabe,Calm down. Trump basically said everything is negotiable. And he mentioned that yesterday. He's a pragmatist and a problem solver. Go Trump
,147,"Mar 3, 2016",Haggisbingo,"@mommabe

So you can say anything you want and then walk it all back.  Somehow this sounds disingenuous"
,148,"Mar 3, 2016",JCate,I thought that is what every politician did/does.
,149,"Mar 3, 2016",StephCurryForPrez,"The Donald won't do 90%+ of what he says.

He is also preferable to both Rubio or Cruz...........by a lot."
,150,"Mar 2, 2016",schance2,#shutupmitt
,151,"Mar 2, 2016",SB117,"@schance2
#MakeDonaldDrumpfAgain"
,152,"Mar 3, 2016",JohnnyP777,"@SB117 @schance2 Making fun of someone's  surname. Yes, these are grown adults acting like children....."
,153,"Mar 3, 2016",MCSNIPER7,@SB117 OK BOSCO !!  THE CHIGGER BOY !!!  LOL AND MORE LOL !!!  DUMB BLACK GAY DEMO.'S WITH OBAMA'S MONKEY AIDS !!!
,154,"Mar 2, 2016",ted363,NyT is lying wow who knew they would spread lies and rumors. I think we are all shocked. Lol
,155,"Mar 2, 2016",Keysrat321,I've got no love for Trump. But I despise Clinton. I know I'm not alone in that thought. So the NY Times is going to get use to writing President Trump.
,156,"Mar 2, 2016",CornFedCoboy,The NY Slimes wants Trump as the Republican nominee.  That is why they are holding on to the tape of Trump admitting his border policy is up for negotiation.  
,157,"Mar 3, 2016",parkhaven3,@CornFedCoboy Recite that dim propaganda. Alinsky's rules. 
,158,"Mar 2, 2016",ThornGoathead,"Panic. The New York State of mind(lessness). It looks as if the Drumpfkkkopf hoardes actually want a ""civil"" war. There is nothing ""civil"" about war."
,159,"Mar 2, 2016",wew300,"Michael, are you still reading that ""rag""?"
,160,"Mar 2, 2016",SarahsCleavage,"Donald Trump's rise leads to fear, loathing and sheer panic at Fox News"
,161,"Mar 2, 2016",chitcagongrssuk,@SarahsCleavage  ---You wish!
,162,"Mar 2, 2016",SarahsCleavage,"@chitcagongrssuk @SarahsCleavage
lol, OK."
,163,"Mar 3, 2016",MCSNIPER7,@SarahsCleavage HEY YOU STILL CHARGING 5 BUCKS FOR A LAY DOWN SARAH ?? DID YOU GET RID OF THAT INFECTION ??
,164,"Mar 2, 2016",EdArmstrong,"If those pompous airheads in charge of the Republican Party go against the wishes of the republicans on main street, and decide to shoehorn Rubio in, as the nominee, at some kind of brokered convention it will cause mass evacuation of the Party."
,165,"Mar 2, 2016",LeadersDontFollow,"Rubio? Watch out for them bringing Romney back, why else would he be making all of this recent noise?!"
,166,"Mar 2, 2016",CornFedCoboy,"@EdArmstrong Yes by the ignorant rubes that voted for Trump, the NY liberal laughing at his voters. Good riddanc!"
,167,"Mar 3, 2016",Eddie Upchurch,@CornFedCoboy @EdArmstrong *riddance*
,168,"Mar 2, 2016",EdArmstrong,"If the New York Times had any recording that would be a ""serious blow to Trump"" if released, it would already have been released. Who gives any weight to that rags editorial rants anyway? "
,169,"Mar 3, 2016",parkhaven3,"@EdArmstrong At this point, nothing is going to stop Trump. If they release as tape that they are ethically bound not to, Trump will sue them and probably end up owning it. ""The die is cast."" Trump will be the next president. "
,170,"Mar 2, 2016",breakingnews,"Panic at the Times? Ha Ha Ha 
That alone is reason enough to vote for Trump. "
,171,"Mar 3, 2016",parkhaven3,"@breakingnews Every time the party elites and their minions in the MSM express their fear and loathing, it increases Trump's pol numbers. They just can't come to terms with how much the base loathes and no longer fears them. LOL!"
,172,"Mar 2, 2016",puleeze,"Liberals have no honor.  Agreements mean nothing to them unless it benefits their warped view of the world.  If they pull some typical liberal nonsense, I hope The Donald sues them out of business!!!"
,173,"Mar 2, 2016",christiaan,"Seriously doubt that at this point , an ""off the cuff""remark from trump will turn the tables. If they would have published some of hillarys rants too, perhaps they still would have credibility."
,174,"Mar 2, 2016",kouli,For the last five weeks we have been listening to the Ohio Government was so successful not only balancing the budget but also             showing big gains  .He was going to apply the same model to the entire country i he is elected.Well today a member of his Administration by name Sears said that they will reduce the unemployment benefits down to 12 weeks.Keep cutting services and benefits to nothing is an perfect excuse for a revolt.Good luck.
,175,"Mar 2, 2016",LeadersDontFollow,Please learn to write properly
,176,"Mar 2, 2016",drevas,Trump is lying? Say it isn't so!
,177,"Mar 2, 2016",steveieray,Billary isn't fit to wash Trumps limo.
,178,"Mar 2, 2016",kouli,@steveieray Or his genitalia.
,179,"Mar 2, 2016",ElmerFudd1st,"Looks like the NYT is crapin their pants, they won't know what to do with President Trump 2016

Its comin NYT, burn your files now, you will be finished, you are no longer a news source, you are more like the National Enquirer, but worse.

TRUMP is bullet proof"
,180,"Mar 2, 2016",Snoopy26,"@ElmerFudd1st I see you just read the headlines. What, in the article supports what you said?"
,181,"Mar 2, 2016",ScryingBiotech,Pot calling the kettle black FOX News?
,182,"Mar 2, 2016",RobStein,@ScryingBiotech You can still get copy of Pravda and Izvestia online. I suggest that you will find them more in line with your mind set.
,183,"Mar 2, 2016",AllenSiegle,The Times is owned by Carlos Slim the Mexican billionaire and big Hillary supporter. The times is not news it's a yellow media outlet.
,184,"Mar 2, 2016",Snoopy26,"@AllenSiegle In other words you don't agree with their editorial positions.  BTW, NYT is publicly owned. Carlos has around 17% of outstanding shares. "
,185,"Mar 2, 2016",marcuscicero,@Snoopy26 @AllenSiegle Which is a controlling interest.
,186,"Mar 2, 2016",ElmerFudd1st,"@Snoopy26 
You should have got out the calculator before sending your post.
He is the controlling interest , you B owned , just like the NYT's"
,187,"Mar 2, 2016",Snoopy26,"@ElmerFudd1st @Snoopy26 ""New York Times, controlled by the Ochs-Sulzberger family through Class B shares,""

Try again. Slim has Class A shares."
,188,"Mar 2, 2016",LeadersDontFollow,And NewsCorp has an Arab as minority owner. What's your point?
,189,"Mar 2, 2016",billyd60,He's hoping they will release the tape and then he will add the NYT to his empire. That's probably why he made the comment.
,190,"Mar 2, 2016",bugfree,"The NYT will not  release this tape unless Trump gets the nominee and then it is to late for the GOP. NYT is a democrat newspaper and it now makes sense why Trump wants to change the libel law.. The media in NY has never been a Trump fan for this family has been the most corrupt for decades and dooms day is about to fall for this family.. The white supremacist was nothing compared to what the media will unleash on the GOP if he is the nominee.. Trump will always come out and state he will sue, just like he has been saying he was going to sue Cruz, going to run as an independent,etc.. GOP you went with the wrong man again and it is sad for the GOP had the best chance in decades to win. "
,191,"Mar 2, 2016",ElmerFudd1st,"@bugfree 
You need a life"
,192,"Mar 3, 2016",CruellaDeVille,@ElmerFudd1st @bugfree He needs to be squashed.
,193,"Mar 2, 2016",avoiceinthewoods,"@bugfree  How did the GOP go with the wrong man?  Trump is leading in the primaries and he is bringing in a lot of new voters.  Traditional Republican political organizations (PACS/committees) are not funding/supporting him.

Maybe you are implying that the GOP should have increased it's super delegate system to something like the Democrats have to subvert the will of the average person in the primary system?"
,194,"Mar 2, 2016",ozart,"@bugfree Change your screen moniker to ""brainfree""...truth in advertising and all....."
,195,"Mar 3, 2016",parkhaven3,@bugfree They are not going to release it. They got whatever mileage they could out of it. Anything more will only lead to an expensive lawsuit that they will lose. 
,196,"Mar 2, 2016",Jane4you,They know he will sue their pants off in a New Your Minute.
,197,"Mar 2, 2016",bugfree,@Jane4you they have been here before with Trump and not worried at all. When Trump raped and abused his first wife he loss that lawsuit and settled out of court with his first wife to shut her up..
,198,"Mar 2, 2016",gunmerchant,@bugfree @Jane4you  Proof?
,199,"Mar 2, 2016",ElmerFudd1st,"@bugfree 
Trol"
