URL,ID,Date,Author,Comment
,177,"Mar 2, 2016",CarlHungus,Thanks for playing Bernie. Help yourself to one of the participation trophies on the way out.
,178,"Mar 2, 2016",bettybb,"@CarlHungus  Per the CNN poll Bernie would beat Trump, Cruz and Rubio"
,179,"Mar 2, 2016",wheelgunfan,"@bettybb @CarlHungus Per a CNN poll, a sock monkey would beat any GOP in any election at any time.  Not a lot of faith in any poll run by any mainstream media outlet."
,180,"Mar 2, 2016",Adfuel,@wheelgunfan @bettybb @CarlHungus  Im pretty sure a sock monkey can beat the current republican line up. 
,181,"Mar 2, 2016",txpatriot13,"Sure, if the sock monkey were promising free stuff."
,182,"Mar 2, 2016",frunk,@bettybb @CarlHungus laughable.
,183,"Mar 2, 2016",theteapar,@CarlHungus its not over just yet. wait til the northern states vote.
,184,"Mar 2, 2016",livesixof,"Funny they didn't mention Bernie won 4 states and practically tied the fifth, you never see how biased the media is until they are pointing the cannons at you."
,185,"Mar 2, 2016",raisetaxesonrichmonsters,Hillary will toss Bernie a liberal bone once he lines up his hippie voters at the convention for Hillary.
,186,"Mar 2, 2016",WhatCostLiberty,"I think it is great that Hillary is beating the snot out of Sanders.
Then, when she gets the nomination the Democrats will be left high and dry, when she is indicted and arrested for her crimes."
,187,"Mar 2, 2016",ducky,@WhatCostLiberty  We can only hope.  Doubtful with this Obama administration.
,188,"Mar 2, 2016",consequencs,@ducky  i cannot imagine barry allowing hildabeast to be indicted.  i don't think there is a crime on the books bad enough for him to throw the dems chances under the bus.
,189,"Mar 2, 2016",betterthanlife,"@consequencs @ducky What is his upside to let the next administration handle the indictment? 

It will just make him look bad, and be bad for his legacy, what little there is."
,190,"Mar 2, 2016",Dudevicious,@betterthanlife @consequencs @ducky His legacy is s#it. Being the worst president ever isn't a legacy that can really be tarnished any more than it already is.
,191,"Mar 2, 2016",Adfuel,"@Dudevicious @betterthanlife @consequencs @ducky

Her is going to leave the ecomony in much bwetter shape than Bush did it."
,192,"Mar 2, 2016",txpatriot13,"He never did ""fix"" it. The economy didn't ever get better."
,193,"Mar 2, 2016",betterthanlife,@ducky @WhatCostLiberty It won't be this administration doing the prosecution. (Even if the FBI refers charges Tomorrow.) It will be at least a year until Hillary sees the inside of a court room. 
,194,"Mar 2, 2016",Lance8762,"@WhatCostLiberty 
Keep prayin'!"
,195,"Mar 2, 2016",madhatter4.0,@WhatCostLiberty When she's not indicted don't cry.  I'll give you a clue.  If there was any chance of that happening Biden would have jumped in the race a long time ago.
,196,"Mar 2, 2016",WhatCostLiberty,"@madhatter4.0 @WhatCostLiberty 
Biden had too many emotional issues to make a clear decision.
He said afterwards that he regretted not getting in.
He only had 30 days to file petitions to get on the ballot and each state required 100k signatures that could be verified. He just didn't have the time, nor the campaign structure in place to do that."
,197,"Mar 2, 2016",betterthanlife,"@madhatter4.0 @WhatCostLiberty Up until last week, in spite the FBI testifying to the contrary, the Administration has been claiming that Hillary is not even under investigation. "
,198,"Mar 2, 2016",FoxyDemocraticSocialist,"@WhatCostLiberty
How can you say Hillary is beating the snot of of Sanders? Oh, wait, you put your faith in that super delegate thing huh?  Super delegates have never upset the popular vote.  Don't forget; 9 months ago it was Bernie who?  He's out raising her superPAC money from people like me!  Look for him to come back big time in the ""winner take all states"".   So don't be surprised..."
,199,"Mar 2, 2016",hadda knuff,"@WhatCostLiberty  I'll wager she'll never be prosecuted and IF indicted, will be granted an immediate presidential pardon so she can remain the Democratic nominee for POTUS.  Any takers on this bet? "
,200,"Mar 3, 2016",hadda knuff,"@WhatCostLiberty  Nah, Bloomberg is waiting in the wings hoping Hillary is indicted so he can jump in and save the day! Poor Sanders was just the sacrificial lamb to give the appearance of having a choice for the Democratic nomination.  Likewise, don't be surprised if ol' Mitt Romney makes a last minute appearance to squash (they hope) any possibility of Trump becoming the write-in candidate for the old guard GOP establishment.  Politics and the politicians have so many ""back doors"" they can use to manipulate the outcome of nearly every activity they are involved with.  There is no doubt in my mind the Hillary will not be prosecuted via a presidential pardon IF the DOJ even recommends filing charges.  Any lesser person would already be in jail with thousands of counts of several violations of her National Security Oath.  I'll bet any amount of money she'll never see the inside of a courtroom much less a jail cell.  Any takers?"
,201,"Mar 2, 2016",madhatter4.0,Time for Bernie to drop out.  He has only raised $1000 for the dem party compared to $27 million Hillary has raised.  How could anybody ride his coattails on such little funding?
,202,"Mar 2, 2016",molllypo,"@madhatter4.0 Yeah, just go pay voters to vote for criminal Hillwhory."
,203,"Mar 2, 2016",madhatter4.0,@molllypo  It's called fund raising for the Congressional seats this election and their campaigns Skippy.
,204,"Mar 2, 2016",bettybb,"@molllypo @madhatter4.0  Trump = consumer fraud, IRS audit, alleged mob ties = criminal"
,205,"Mar 2, 2016",livesixof,"@madhatter4.0 Hillary raised that money from super packs for the DNC, then the DNC changed the rules and gave her the campaign money directly, all 27 million, look it up."
,206,"Mar 2, 2016",betterthanlife,@livesixof @madhatter4.0 That isn't a rule change. The DNC is required to support Democrats running. Bernie isn't a Democrat. 
,207,"Mar 2, 2016",dirtylilhobo,Bill and Hillary -- A couple of floaters 'ya can't quite flush....
,208,"Mar 2, 2016",Lance8762,"@dirtylilhobo 
EXCELLENT post!"
,209,"Mar 2, 2016",Apollo5461,@dirtylilhobo crude but accurate!
,210,"Mar 2, 2016",Lance8762,"@Apollo5461 @dirtylilhobo 
The clinstones are crude."
,211,"Mar 2, 2016",molllypo,@dirtylilhobo Trump will flush them to places they have never experienced.
,212,"Mar 2, 2016",SlumBum,Hillary --> Super Witch (spelled with a B)
,213,"Mar 2, 2016",Lance8762,"@SlumBum 
Billary?.....I don't get it.
;)"
,214,"Mar 2, 2016",angusfox,Democrats seem totally willing to elect a felon and a likely serial murderer for president. What has this nation come to?
,215,"Mar 2, 2016",Lance8762,"@angusfox 
Like strychnine......a little bit at a time.
Follow the changes in the society over the last 50 years.
THAT'S what it has come to."
,216,"Mar 2, 2016",gary johnson,"Hillary Clinton:  ""How could so many commoners have forgotten...
that they OWE me the Presidency?"""
,217,"Mar 2, 2016",Apollo5461,She is no Democrat. She serves no one but herself and maybe a Dark Lord or two!
,218,"Mar 2, 2016",Lance8762,"@Apollo5461 
An evil farm animal."
,219,"Mar 2, 2016",betterthanlife,"If his path forward is in doubt, and I agree it is, who is the Democrat Nominee when the FBI refers charge? "
,220,"Mar 2, 2016",gary johnson,One democrat to another:“Are you voting for the Marxist or the felon?”
,221,"Mar 2, 2016",betterthanlife,@gary johnson Or Bernie?
,222,"Mar 2, 2016",gary johnson,"Personally, I'm hoping for Sanders to win. Because if he does, it will be the first time in history that a Jewish family moved into public housing that had to be vacated by a Black family."
,223,"Mar 2, 2016",highdessertsolo,Hahahah
,224,"Mar 2, 2016",Apollo5461,@gary johnson Answer: What's the difference.
,225,"Mar 2, 2016",madhatter4.0,It's good to see the only dem in the Democratic primary winning it.
,226,"Mar 2, 2016",gary johnson,...by default.....
,227,"Mar 2, 2016",Lance8762,"@madhatter4.0 lol, and BOTH communists."
,228,"Mar 2, 2016",Apollo5461,"Black, Hispanic, Chinese - people have risen up in this country and earned the right to have a voice in this country. They have earned the right to steer the course of this nation's future . Being placated and sold wholesale by criminals like Sharpton or pandered to by Clinton is a dishonor to us all. We are Americans first - not bundled up vote blocks that are bartered back and forth to the highest bidder. Al Sharpton is a crook and has never earned the right to be a spokesperson for the Black Community. Each individual has a responsibility to understand the issues - make an educated decision - understand that there is no ""free lunch"" and vote according to his or her own conscience - vote with their head - not pockets. if we do not assert our own individual rights than we will surely lose them."
,229,"Mar 2, 2016",Ukipaheep,@Apollo5461  TRUMP 2016!
,230,"Mar 2, 2016",Kransan,@Apollo5461 I agree 100% .. But I am a democrat.
,231,"Mar 2, 2016",Apollo5461,"@Kransan @Apollo5461 By choice great - I will defend your right to disagree but because you have been told to subscribe to a particular ideology or political persuasion - that is wrong. I am an American that is genuinely concerned that my children will not have an opportunity to live in a nation where they have an opportunity because our wealth and promise has been squandered to create an Oligarchy.
The Haves and the Rest of Us!
Vote with your head and maybe - just maybe if enough of us do so we can change the course of this country.  "
,232,"Mar 2, 2016",Ukipaheep,Hillary's speech tonight just raised the bar for pandering.
,233,"Mar 2, 2016",PragmaticView,Even she has been trumped in that regard by someone else.
,234,"Mar 2, 2016",fkyu,Did Hillary have to campaign in black face in the south?
,235,"Mar 2, 2016",Lance8762,"@fkyu 
Nah, they're bought!"
,236,"Mar 2, 2016",manuel22,To Fox: And when will be the trial of Hillary?
,237,"Mar 2, 2016",MAD1905,@manuel22 Never. No need for one.
,238,"Mar 2, 2016",Ekras,@MAD1905 @manuel22 Yeah....what difference does it make now?! 
,239,"Mar 2, 2016",betterthanlife,@manuel22 Some time after the investigation is finished. 
,240,"Mar 2, 2016",CarlHungus,But will Hillary win with the FBI?
,241,"Mar 2, 2016",orygun,"She, Clinton, may be smiling her plastic smile tonight but can you imagine the look of despair that will be on her face on Tuesday, November 8, 2016?  Wasserman-Schultz hand picked Rodham-Clinton two years ago and the democrats have never had a choice of candidates.  Sad, very sad for them. It is no wonder the grass roots democrats are re-registering as independents."
,242,"Mar 2, 2016",Lance8762,"@orygun 
The woman is an evil farm animal."
,243,"Mar 2, 2016",wheelgunfan,@Lance8762 @orygun Please specify if you are referring to Wasserman-Schultz or Clinton.
,244,"Mar 2, 2016",Frizzenpan,Will somebody throw a bucket of water on this witch already?!?
,245,"Mar 2, 2016",swikkypete,"The Benghazi Disaster, calling black people Super Predators (and now they love her, go figure...), Goldwater Girl, Wolf of Wallstreet, White House Furniture stealing, Buying out the DNC, CNN and MSNBC... Hilldog is the purest incarnation of evil."
,246,"Mar 2, 2016",susanj.,Fighting For You!  Just like she fought for Ambassador Stevens.
,247,"Mar 2, 2016",SpringfieldM14,"CACKLING CANKLES CLINTON THE MOST HONEST, POOREST ,BLACK WOMEN YOU'LL EVER MEET."
,248,"Mar 2, 2016",stingaree,"Shrillary, enjoy the adulation of your little people while you are free to do so.  The Federal Prison System does not such demonstrations.behind bars."
,249,"Mar 2, 2016",Larryshepherd3,"Clintons people better stop threating people and stop useing gov servers from State dept to send these emails, and paying people off to stop thier comment about her... she will get a fast friend and she just used Trumps MAKE AMERICA GREAT.... Someone please %^#@ this $%@*^"
,250,"Mar 2, 2016",miketelco2002,Clinton wants to make America hole again. Wow!
,251,"Mar 2, 2016",dumacrat,"@miketelco2002 That's whats wrong with the Dumacrats and America Now, the USA is in the Hole and it's getting Deeper and Deeper and Deeper!!!"
,252,"Mar 2, 2016",nomad127,The Dems would rather vote a criminal in over giving ground to the GOP. Totally sick...
,253,"Mar 2, 2016",Kransan,@nomad127 Really you are labeling the dems as obstructionist?
,254,"Mar 2, 2016",betterthanlife,@Kransan @nomad127 That has not changed. They have been obstructionist since 2007. 
,255,"Mar 2, 2016",TheeIceManCometh,"One thing they don't obstruct ... Criminal behavior.
The border
Disregard for national security
..... Etc etc... The list is too long."
,256,"Mar 2, 2016",jimflanagen,****************president Hillary Clinton*******************
,257,"Mar 2, 2016",betterthanlife,@jimflanagen Federal Prisons don't have presidents.
,258,"Mar 2, 2016",gringo1541,"I'M WAITING FOR HILLARY""................................TO GO TO PRISON!"
,259,"Mar 2, 2016",jimflanagen,@gringo1541 ****************president Hillary Clinton********************
,260,"Mar 2, 2016",jimflanagen,@gringo1541 Hows that going for you.  You have been waiting for 7 years.
,261,"Mar 2, 2016",betterthanlife,"@jimflanagen @gringo1541 Just since August. 

Why would you support a woman that has more evidence published by the Administration,, and admitted, publicly to more charges than Ethel Rosenberg was executed for? "
,262,"Mar 2, 2016",Mapsonyeg,"This lady will tolally finish what Obama started, RUINING the USA.

DO NOT VOTE for her"
,263,"Mar 2, 2016",jimflanagen,@Mapsonyeg ****************president Hillary Clinton*******************
,264,"Mar 2, 2016",Armageddon4,"The “New Era” Republican platform:
-Criminalize all abortions and charge all doctors who perform them and women who receive them. Criminally charge women who have miscarriages as it must have been their fault.
-Provide a free gun to every white male over the age of…let’s say 12.
-Make the evangelical protestant version of Christianity the official religion of this country while offering to all Muslims, Hindus, Jews, Taoist, Wiccan, Atheists, and maybe even Catholics and Mormons the opportunity to “self deport”. Those who stay…we’ll be coming for you.
-Make this country officially a white, Anglo-Saxon country while offering to all Hispanics, Blacks, Arabs, and Asians the opportunity to “self deport” before the “Wall” is built. Those who stay…we’ll be coming for you. (Not sure why these pesky Native Americans are still around.)
-Criminalize homosexuality and offering a bounty to citizens who turn in such vile creatures.
-Eliminate all taxes. labor laws and business regulations which effect the bottom line profitability of businesses including the elimination of the minimum wage laws, making unions and other collective bargaining groups illegal, elimination of OSHA and EPA standards, elimination of child labor laws and institute a Federal “At Will Employment” statute.
-Privatize Social Security. Enough said!!
-Eliminate funding for ALL entitlement programs including welfare, food stamps, and Medicaid.
-Double the size of our military for two reasons. First because we have been way too weak on the people thumbing their nose at us, and we need to teach them a lesson. Secondly, if we incorporate all the above, we will probably have a lot people upset with us so we need to defend our borders.
-That reminds me… repeal the Posse Comitatus Act.
-Amend the Constitution to allow for only conservative, white, males to serve in any elected federal office or on the Supreme Court.
Next election cycle we will address the liberal problem we have in this country."
,265,"Mar 2, 2016",artie99,"I truly hope you don't believe what you've written. Most of it is false on it's face, and the rest of it is also not true. I humbly ask that you go to the candidates' position papers that are easily accessible on the internet. One more point, you tend to express yourself in absolutes. They do not exist in the real world."
,266,"Mar 2, 2016",Apollo5461,@artie99 Sadly you are right - Politics is a compromise at the expense of what is right. Is this the best that we can do on either side of the aisle. Our government which was conceived to be a tool by and for the people has now become a force unto itself. The political elite are above the law - accountable to no one and it seems to be growing worse at an ever increasing rate. It looks like George Orwell may have been right. Save us from those we have allowed to govern us.
,267,"Mar 2, 2016",VIVACUBALIBRE,THE BILLARIES  WILL  NOT    LIVE   IN   FREE    FEDERAL      HOUSING          ANY  MORE       GOOD    RIDANCE  !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
,268,"Mar 2, 2016",VIVACUBALIBRE,HILLARY   FOR     PRISION      2016
,269,"Mar 2, 2016",betterthanlife,@VIVACUBALIBRE Federal Prison is free federal housing. 
,270,"Mar 2, 2016",luckjoe,Hillary should be in prison.
,271,"Mar 2, 2016",trident2,Trump will dominate the next 8 years in the White House.
,272,"Mar 2, 2016",relaxrageaholics,"NOVEMBER WILL BE SWEET

HILLARY WILL WIN

AND THE GOP WILL DIE

ALL IN THE SAME INSTANT"
,273,"Mar 2, 2016",BrianfromGA,Anyone voting for a member of the Obama administration is of low intelligence. That would be YOU.. LOL
,274,"Mar 2, 2016",luckjoe,Hillary will fe forced out due to an indictment. She will cut a deal and feign a tumble and hit her head. Bobble head Biden will be the liberal nominee.
,275,"Mar 2, 2016",dianadoran,@relaxrageaholics Liberaltard! You wish! shame on you for supporting a criminal lair!
,276,"Mar 2, 2016",betterthanlife,@relaxrageaholics Hillary will win an all expense paid trip to Federal Prison. That part we can agree on. 
