URL,ID,Date,Author,Comment
,189,"Feb 29, 2016",WabbitSeason,@GunnersMate2 Why do you believe this? Hillary has so much baggage. In a debate it'll be a smorgasbord for Trump.
,190,"Feb 29, 2016",GunnersMate2,@WabbitSeason @GunnersMate2 Liberals don't care . They will vote for her 
,191,"Feb 29, 2016",WabbitSeason,"@GunnersMate2 @WabbitSeason Don't disagree with your assessment of liberals. She has yet to be openly challenged on Benghazi, Server, slush fund, fall of Libya to ISIS, etc. "
,192,"Feb 29, 2016",GunnersMate2,@WabbitSeason @GunnersMate2 Believe me I hope I'm wrong . I just don't have that much faith in the voting public
,193,"Feb 29, 2016",WabbitSeason,@GunnersMate2 @WabbitSeason They voted for Obama twice so I understand your concern. 
,194,"Feb 29, 2016",G69,"Sad thing is, Kankles shouldn't even be allowed to even run for the presidency."
,195,"Feb 29, 2016",Joohnn,"Bernie is the only one who could win against Trump, so I'm glad Hillary appears to be winning the Democrat nomination. She will lose the election in double digits."
,196,"Feb 29, 2016",deltaecho,"Hil - the under-35 demographic despises you.
They'll be staying home or voting for Donaldo."
,197,"Feb 29, 2016",Keysrat321,Fact
,198,"Feb 29, 2016",MorleyDotes,Bernie... you tried to put up a good fight but the voting is rigged. You could win 100% of the vote and they would still give it to the hildabeast..
,199,"Feb 29, 2016",stephann,"@MorleyDotes  That's right. People do not trust the American government anymore, and with good reason!"
,200,"Feb 29, 2016",WabbitSeason,Boys and girls if you haven't figured this out yet Bernie Sanders is merely a prop for Hillary and the DNC. The delegates are already accounted for. The bigger question is why would anyone vote for the lying failure that is Hillary Clinton? 
,201,"Feb 29, 2016",stephann,@WabbitSeason Because stupidity rules among Americans who are democrat.
,202,"Feb 29, 2016",ssbn632,"@WabbitSeason One lady in SC, on an exit interview, said she voted for Hillary because she has ridden on an airplane all over the world. Makes sense to me. "
,203,"Feb 29, 2016",Spacethefinalfrontier,"@WabbitSeason Don't worry, Trump will expose her to the masses in a big way"
,204,"Feb 29, 2016",libertarianaz," I can't tell you the number of liberals who will not discuss the issues.
They talk about feelings.
They don't know the facts regarding our history, civics, economics or the Constitution and Bill of Rights.
Give me someone who will ask and discuss serious reasoned questions over ""feelings"" any day.
Running the real world requires knowledge and hard work."
,205,"Feb 29, 2016",selfemployed_ct,Bernie could win if he grew a set and actually went after Hillary.. but he won't
,206,"Feb 29, 2016",ssbn632,"Bernie, the communist, could easily beat Hillary if he'd stop protecting her and start hammering about Benghazi and her mishandling of classified documents.  It only takes one document to bring charges. She is  over 1,000 in addition to top secret and higher material. She should have been charged months ago and by now be in court. She must really have some good stuff on Obama. "
,207,"Feb 29, 2016",Spacethefinalfrontier,Bernie will run as an independent - Hillary is toast !!!
,208,"Feb 29, 2016",MorleyDotes,"@Spacethefinalfrontier He does that and you hand the election to the GOP, sure as the sky is blue"
,209,"Feb 29, 2016",piyiyi,@MorleyDotes @Spacethefinalfrontier  Is that a problem?
,210,"Feb 29, 2016",Keysrat321,That works for me. Anyone but Clinton.
,211,"Feb 29, 2016",carpenterknows,"""As the safety and prosperity of nations ultimately and essentially depend on the protection and the blessing of Almighty God, and the national acknowledgment of this truth is not only an indispensable duty which the people owe to Him, but a duty whose natural influence is favorable to the promotion of that morality and piety without which social happiness can not exist nor the blessings of a free government be enjoyed....I have therefore thought fit to recommend, and I do hereby recommend, that Wednesday, the 9th day of May next, be observed throughout the United States as a day of solemn humiliation, fasting, and prayer;""
~  John Adams, 2nd President of the United States, Drafter and Signer of Declaration of Independence.
I wonder if we can get Obama to declare a day of fasting and prayer to Almighty God?"
,212,"Feb 29, 2016",Enstine,"The Crime family is going to be out in force from now on. They will pay anyone just about anything to keep Hillary's head above water. Wait, watch and see. They will start rumors, make bribes, Run Sanders into the hills if that is possible. They are confused right now because Sanders is not playing their kind of political game.  The race cards are not going to work on him. LOL"
,213,"Feb 29, 2016",bl_from_fla,"If Bernie doesn't go after Hillary on all of her deceitful, misleading and out right Criminal activities, he may as well bow out NOW and save his contributors cash ... Given only a choice between Bernie & Hillary I would go with Bernie ... Fortunately I am a Conservative."
,214,"Feb 29, 2016",Keysrat321,Agreed.
,215,"Feb 29, 2016",Moochellestoegel,demcrats enable blkviolence and low achievement
,216,"Feb 29, 2016",theteapar,"Fox isn't covering this story, but reformists (i.e pro-americans) in Iran had a landslide victory in their election today. 
The ayatollah is a conservative. The Taliban is conservative. The Saudi royal family are conservative. There sure are a lot of conservative terrorists.
Obama's deal is working out. "
,217,"Feb 29, 2016",Moochellestoegel,obamajizz quaffer alert
,218,"Feb 29, 2016",Enstine,@theteapar Hey you are showing your IQ again today. Maybe you should do your Homework and get ready for school tomorrow.
,219,"Feb 29, 2016",selfemployed_ct,@theteapar I've seen some silly stuff on these boards.... this is up there.
,220,"Feb 29, 2016",GOTRUMPFORAMERICA,The question is..will bill be up for giving the hildabeast a congical visit while she is in prison?
,221,"Feb 29, 2016",Keysrat321,I'm sure the guy is praying for the day she is locked up. Freedom at last.
,222,"Feb 29, 2016",Romster,"Bernie realized a long time ago that if America doesn't change it's going to get left behind the rest of the world. We already rank the lowest in almost everything, education,health insurance. We must evolve as a country and move forward and stop romanticizing about America's past. The future is a progressive one. Keep doing things the old ways and fall like Rome."
,223,"Feb 29, 2016",CaptainAmericana,"Poor demorats, they only have big turnouts to loot and burn, other than that it's ""bidnes"" as usual. LOL"
,224,"Feb 29, 2016",Romster,@CaptainAmericana Trump talks like a 10 year old. You shouldn't talk.
,225,"Feb 29, 2016",MorleyDotes,@Romster @CaptainAmericana You speak like a kindergartner 
,226,"Feb 29, 2016",SarahsCIeavage,Bernie's last warning from the Clinton machine will be when he wakes up with a used Depends in his bed.
,227,"Feb 29, 2016",theteapar,Bernie is gonna get creamed on tuesday. Wait til the 15th when the northern states vote.
,228,"Feb 29, 2016",Keysrat321,He's got the northern states. Look at New Hampshire.
,229,"Feb 29, 2016",mecanik,"No it wasn't a ""big win"" it's probably the only win she will get. "
,230,"Feb 29, 2016",Lance8762,@mecanik ..........right.
,231,"Feb 29, 2016",Keysrat321,We can all hope. Anyone that would rather see Clinton on the ticket over Sanders needs some debt free college.
,232,"Feb 29, 2016",LiberalEnemyofFreedom,Bernies greed for others money is only matched by hillary
,233,"Feb 29, 2016",0123456789,The Demo's machine already picked Mrs. Clinton. The rest is just for showing.
,234,"Feb 29, 2016",WhatElseCanHappen,"Bernie needs a nap.  Maybe he should  lay-off Ben & Jerry's Nutty Loon ice cream for a while, too. "
,235,"Feb 29, 2016",Keysrat321,Come on Bernie! Blacks that do their due diligence will support you. Black American's need to know Bernie has been fighting the good fight since the 60's civil rights movement. He was even arrested at a civil rights protest. Would Hillary do the same? I don't think. Wake up black America. Her and her husband have done nothing to help the inner city youth and poor.
,236,"Feb 29, 2016",LiberalEnemyofFreedom,"Bernie your whole life has been in the pursuit of free stuff , DONT GIVE UP NOW , hahahahah"
,237,"Feb 29, 2016",erikaforamerica,"@LiberalEnemyofFreedom  Oh so according to you it's okay to not tax corporate jets, but it breaks the bank to give free school lunches to the poor?"
,238,"Feb 29, 2016",ArmyVetUSA,Bernie should stay in all the way to the convention.
,239,"Feb 29, 2016",bizdoc,"@ArmyVetUSA If he had any guts or brains, he would go indie. Hes NEVER getting the nomination from the DNC. He wont win anyways, but hes got NO shot with the DNC. He is just 'filler'."
,240,"Feb 29, 2016",theteapar,@bizdoc @ArmyVetUSA I bet you'd love that. Guaranteeing a Trump win. Never gonna happen. 
,241,"Feb 29, 2016",LiberalEnemyofFreedom,"55% fewer Dim voters than Conservative ,,,, hahahahha"
,242,"Feb 29, 2016",CaptainAmericana,@LiberalEnemyofFreedom They know it was over before it began.
,243,"Feb 29, 2016",theteapar,@LiberalEnemyofFreedom Of course. Dems are waiting til november to vote against trump. His latest attack on the 1st ammendment has galvanized them even more. Its like he's trying to lose.
,244,"Feb 29, 2016",GEdwards666,"If you support boycotting the Oscars because all the major nominees this year are white...
...you should boycott the Democrat Party for the same reason

."
,245,"Feb 29, 2016",Obozzo,@GEdwards666 Nicely put!
,246,"Feb 29, 2016",CaptainAmericana,@GEdwards666 Think I'll just ignore both.
,247,"Feb 29, 2016",John Indy,"Awe Bernie is caught with 3,457 “excessive, prohibited, and impermissible contributions"" in January.

Typical liberal politician."
,248,"Feb 29, 2016",FreeSpirit25,Only 229 listening.  LOL
,249,"Feb 29, 2016",Lance8762,"@FreeSpirit25 
HA!  you counted your chickens!
234!"
,250,"Feb 29, 2016",Jaxman1,"No LEO votes for Hillary, that's  for sure. And none from those who support our police and military. "
,251,"Feb 29, 2016",mutantsubhuman,World War 666 is coming. The Russians are preparing to take the middle east and China southeast Asia.
,252,"Feb 29, 2016",mutantsubhuman,Bernie needs to dye his hair blonde like Trump and Hillary.
,253,"Feb 29, 2016",relaxrageaholics,"AMERICA IS ENJOYING A GOLDEN AGE UNDER OBAMA

the bush collaspe and recession are over

picked up jobs thru the winter

Obama is hitting home runs like crazy ACA, cuba, gitmo, global climate pact, Iran nuke deal

we have the first woman President on deck

and now the GOP is imploding from hate.

OBAMA IS THE BEST PRESIDENT SINCE FDR"
,254,"Feb 29, 2016",mutantsubhuman,@relaxrageaholics  You are getting more on your EBT card? You don't expect to ever pay the US debt off?
,255,"Feb 29, 2016",fatjr,"@relaxrageaholics Good gosh, are you serious?  Surely not."
,256,"Feb 29, 2016",Stinkypants,"@relaxrageaholics  Funny.  Hehehehe. Golden age...hehehehe

More like fool's gold. "
,257,"Feb 29, 2016",Obozzo,@relaxrageaholics A golden age made from fools gold!
,258,"Feb 29, 2016",rblythe,Don't you just love it when she talks like she is from the south or raised by a black family. What a POS fraud.
,259,"Feb 29, 2016",rblythe,If you want the government to seize your guns then vote for Hillary.
,260,"Feb 29, 2016",bizdoc,"@rblythe
Vote for a Socialist Dem if:
You want to be taxed 57% more
You want our deficit to hit $40 trillion in less than 10 years and bankrupt the US
You want unemployment to go up to 15% permanently
You want to lose your property rights
You want the govt to take over almost all businesses
You want the govt to decide your wages
You want to lose the freedoms of speech, religion, assembly, press, and firearms
You want America to become a third world Socialist country
Socialist policies WILL do this to America"
,261,"Feb 29, 2016",Obozzo,@bizdoc @rblythe Or if you just plain sick and tired of America being the greatest nation on Earth!
,262,"Feb 29, 2016",bizdoc,Hillary - FETCH! 
,263,"Feb 29, 2016",filthydnc,"Benghazi Butcher "" I don't feel no ways tired of lying""."
,264,"Feb 29, 2016",fedupwithU2008,Just keep bringing the voters in Hill can't and you will confirm your fav lady to being first woman pres.
,265,"Feb 29, 2016",selfemployed_ct,@fedupwithU2008 ?
,266,"Feb 29, 2016",Stinkypants,@fedupwithU2008  huh?
,267,"Feb 29, 2016",fedupwithU2008,"@Stinkypants @fedupwithU2008 Bernie is bringing in the voters Hillary can't, so when he loses who do you think his followers will vote for? Sure won't be Trump"
,268,"Feb 29, 2016",filthydnc,"@fedupwithU2008 @Stinkypants Maybe a small percentage, most wont vote if Killary is the choice."
,269,"Feb 29, 2016",Stinkypants,@fedupwithU2008 @Stinkypants  huh?
,270,"Feb 29, 2016",bizdoc,"@fedupwithU2008 @Stinkypants It will be just like the primaries. Dem votes aren't very high, which means many are going to stay home. Doesn't bode well for Dems in Nov."
,271,"Feb 29, 2016",filthydnc,"@bizdoc @fedupwithU2008 @Stinkypants Exactly, enthusiasm gap."
,272,"Feb 29, 2016",fedupwithU2008,@filthydnc @bizdoc @fedupwithU2008 @Stinkypants So you don't think Bernie won't ask his followers to vote Hillary? He is complimenting her all the time and how much he respects her.
,273,"Feb 29, 2016",filthydnc,"@fedupwithU2008 @filthydnc @bizdoc @Stinkypants Mostly college kids, they hate her and would rather go out and do bong hits election evening instead of vote for her."
,274,"Feb 29, 2016",bizdoc,@fedupwithU2008 @filthydnc @bizdoc @Stinkypants Another reason for him to not be POTUS. Hes too WIMPY. Wont even fight for himself.
,275,"Feb 29, 2016",fedupwithU2008,"@bizdoc @fedupwithU2008 @Stinkypants hmmm, I think HIllary will be president for the plain fact Trump can't beat her?"
,276,"Feb 29, 2016",filthydnc,"@fedupwithU2008 @bizdoc @Stinkypants Well see, she still has that anvil from the FBI hanging over her head."
,277,"Feb 29, 2016",Obozzo,"@fedupwithU2008 @bizdoc @Stinkypants That's what Jeb thought, it's what Perry thought and it's also what Christie thought. Now I'll admit that thinking isn't exactly easy for democrats but there is one thing that Hillary has proven she can do well and that's come in second place. I'm banking on her experience."
,278,"Feb 29, 2016",oldogsec,Sanders is a socialist...socialism  has never worked anywhere so why would anyone in their right mind vote for this team
,279,"Feb 29, 2016",bizdoc,"@oldogsec Handouts. Greed. Envy. Jealousy. The creed of Socialism, according to Winston Churchill."
,280,"Feb 29, 2016",Obozzo,"@oldogsec These are democrats that are voting for him. What part of ""in their right mind"" don't you understand""?"
,281,"Feb 29, 2016",Jinxter,Distract her by throwing a tennis ball.
,282,"Feb 29, 2016",filthydnc,"Hillary 2016

Because Integrity still doesn't matter."
,283,"Feb 29, 2016",bizdoc,@filthydnc Dems: America Doesn't Matter.
,284,"Feb 29, 2016",hawkeye633,"this is all for show, winning six coin tosses Was-a-man Schultz and her Super Delegates what a joke.."
,285,"Feb 29, 2016",Jinxter,@hawkeye633 Magneto made that happen.
,286,"Feb 29, 2016",Mikkel,"sanders was ever a viable candidate, he was only DNC cannon fodder to give the appearance of a contest....Hillary was always the nominee....Liberals are just sheep being led...."
,287,"Feb 29, 2016",bizdoc,@Mikkel Of course. They believe the Socialism nonsense too.
,288,"Feb 28, 2016",Tietrack,Clinton's pandering to Blacks was embarrassing in SC.
,289,"Feb 28, 2016",GOPWHITETRASH,"Deport mexicans and blacks!!!!


Vote for Trump!!!!"
,290,"Feb 28, 2016",Tietrack,@GOPWHITETRASH  Says the white guilt fat guy with no friends living in his parents basement.
,291,"Feb 28, 2016",Tietrack,Sanders didn't offer enough free stuff to the Blacks in SC
,292,"Feb 28, 2016",GOPWHITETRASH,"Hate minorities???

Vote for Trump, he will deport all of them!!"
,293,"Feb 28, 2016",Tietrack,@GOPWHITETRASH  So you'll be leaving then? Good
,294,"Feb 28, 2016",libsgonstpd,College students voting for bernie shows how screwed up our college teaching system is.
,295,"Feb 29, 2016",Obozzo,@libsgonstpd It shows how little education is happening in colleges!
,296,"Feb 28, 2016",GOPWHITETRASH,Duke / Trump 2016. Vote for the GOP. 
,297,"Feb 28, 2016",filthydnc,"@GOPWHITETRASH Hillary / Lassie 2016  

Speaking Each Others Language."
,298,"Feb 28, 2016",relaxrageaholics,"THIS IS WHY HILLARY WILL BE YOUR NEXT PRESIDENT
will not start a bad war with Iran

25 years of whitehouse experience

is not a trickle down shill

not pushing austerity

has a united party support

the GOP is imploding"
,299,"Feb 28, 2016",libsgonstpd,And her husband can fondle the interns in the White House again!
,300,"Feb 29, 2016",bizdoc,@relaxrageaholics And she is a criminal. Dems LOVE their criminals. Great role models.
,301,"Feb 28, 2016",SJCParker,Hillary is not qualified to be POTUS..she would not know how to lead a Congo Line
,302,"Feb 28, 2016",DeaconDerek,"@SJCParker

Not having a shred of integrity and standing with cop killers doesn't help her cause either"
,303,"Feb 28, 2016",SJCParker,@DeaconDerek @SJCParker She is a vote pandering deceitful candidate…belongs in an asylum
,304,"Feb 28, 2016",1234bear,Can anyone here (regardless of race) please explain why they support HillBillary?  Anyone??
,305,"Feb 28, 2016",ids,@1234bear  same reasons as people who support Trump I suppose
,306,"Feb 28, 2016",1234bear,@ids @1234bear He has no record.  Her record is atrocious.
,307,"Feb 28, 2016",SJCParker,@1234bear Thy want all the free stuff she is promising and eat  up all the baloney systemic racism and LGBTQ  woes she is  bellowing about
,308,"Feb 28, 2016",urademwit,"Navy SEAL, Officer Dom Raso, had this to say about Hil.lary's story about ducking sniper fire in Bosnia:

“Only someone completely a.rro.gant, ig.no.rant and disrespectful of what happens in war could say something like that,” he concluded. “Hil.lary was willing to lie in order to take advantage of that feeling of gratitude and awe Americans have for those who serve.”"
,309,"Feb 28, 2016",George8605,The real issue WILL be will President Trump pardon Hillary!
,310,"Feb 28, 2016",JHABEDANK,Anybody but Hillary or Trump.  Both are shady individuals that I don't trust as far as I can punt them. 
,311,"Feb 28, 2016",MIchaelChatta,"@JHABEDANK I'm right there with you but they both keep getting votes.  Hillary gets away with so much she has to have something on everyone.  Why didn't Biden or other Democrats run? How is it that the Democrats only ran two candidates? Hillary and a really old Socialist?  The reality can not possibly be that there were no other Democrats interested in running.  If it is the case then the Party is in terrible terrible trouble.  If Hillary is really so powerful she can say who does and doesn't run, the Democratic Party and America are in really really big trouble."
,312,"Feb 28, 2016",Rainedonallthetime,@MIchaelChatta @JHABEDANK Mandatory drug screening may have shown what was going on in the White House during Clinton's reign.
,313,"Feb 28, 2016",1234bear,@MIchaelChatta @JHABEDANK The DNC told Biden to sit this one out.  It's Cankle's turn.  Pretty simple.
,314,"Feb 28, 2016",neckbeards4bobo,I will #ChooseCruz on Tuesday!
,315,"Feb 28, 2016",1234bear,@neckbeards4bobo Why?  Just asking.
,316,"Feb 28, 2016",Barry2Go,Go home Bernie! No one wants what you're selling. 
,317,"Feb 28, 2016",mutantsubhuman,"Bernie, you need to dye your hair blonde like Trump and Hillary to be taken seriously."
,318,"Feb 28, 2016",HollySix,"Bernie is going to have a really bad day on Tuesday.
Projected to win only his home state Vermont.
So at least he can stuff himself on Ben and Jerry's."
,319,"Feb 28, 2016",1234bear,"@HollySix If that's the case he's toast.  If he wins a couple of states, then he'll hang on for a while longer.  If her manages to win 6-10 more states, he may consider an Independent run.  GO BERNIE!!"
,320,"Feb 28, 2016",MichaelMullarkey,Please vote for Hillary Clinton this Tuesday March 1st
,321,"Feb 28, 2016",MIchaelChatta,"@MichaelMullarkey I wonder if she is going to provide her own servers again?  If she does that will save us a few hundred million dollars on Security and Firewalls and IT staff.  

We'll save allot of money on under securing our Ambassadors and military personnel.  Do we have to pay for the funerals or can that be left to families?

I don't think she should give back any of the money she has or will accidently take from the Chinese government back to them after the election, this time.  

She should pardon everyone who's ever violated national security or betrayed our country because it clearly really isn't an issue.  What does it matter to us now, whatever damage has been done has already been done?"
,322,"Feb 28, 2016",libsgonstpd,No!
